Restaurant_id,Name,Latitude,Longtitude,Phone,Image_url,Address,City,State,Zip,Price,Yelp_url
hometown-chinese-restaurant-bryan,Hometown Chinese Restaurant,30.6426166,-96.3521141,19797798885,https://s3-media2.fl.yelpcdn.com/bphoto/nRKlgol-jf47W4LBGmLJFw/o.jpg,3105 S Texas Ave Ste 500 ,Bryan,TX,77802,,https://www.yelp.com/biz/hometown-chinese-restaurant-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
baked-or-fried-bryan,Baked or Fried,30.6598053,-96.3293457,19797769000,https://s3-media2.fl.yelpcdn.com/bphoto/QJiSoXeWb_5kH0xezf-3gA/o.jpg,3203 Freedom Blvd Ste 100 ,Bryan,TX,77802,$,https://www.yelp.com/biz/baked-or-fried-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
jimmy-johns-college-station-2,Jimmy John's,30.62853,-96.33355,19796959200,https://s3-media3.fl.yelpcdn.com/bphoto/XEpJuC68eb4avcLVtOz8GQ/o.jpg,200 University Dr E  ,College Station,TX,77840,$,https://www.yelp.com/biz/jimmy-johns-college-station-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-grill-at-the-pavilion-college-station,The Grill at The Pavilion,30.61671319,-96.33803315,,https://s3-media4.fl.yelpcdn.com/bphoto/AaW-ODbFY4h9dMSmBCVkCQ/o.jpg,Texas Am University Campus - The Pavilion  1050 Tamu,College Station,TX,77845,$,https://www.yelp.com/biz/the-grill-at-the-pavilion-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
frittella-italian-cafe-bryan-2,Frittella Italian Cafe,30.63546181,-96.34342957,19792606666,https://s3-media2.fl.yelpcdn.com/bphoto/HUO_G4l7EA50z8gvPKOw-Q/o.jpg,3901 S Texas Ave  ,Bryan,TX,77802,$,https://www.yelp.com/biz/frittella-italian-cafe-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
dominos-pizza-college-station-6,Domino's Pizza,30.59699071,-96.29718584,19796935200,https://s3-media4.fl.yelpcdn.com/bphoto/YfIndW3CSrol4_owP3_N5A/o.jpg,3104 Texas Ave S  ,College Station,TX,77845,,https://www.yelp.com/biz/dominos-pizza-college-station-6?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-tap-college-station,The Tap,30.62211845,-96.3119987,19796965570,https://s3-media1.fl.yelpcdn.com/bphoto/68XDWgP5lDZKsj0eXgSVGA/o.jpg,815 Harvey Rd  ,College Station,TX,77840,$,https://www.yelp.com/biz/the-tap-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
dennys-college-station,Denny's,30.62733487,-96.33352965,19794852987,https://s3-media1.fl.yelpcdn.com/bphoto/UHkYLyWPebidmpx35IaQew/o.jpg,607 Texas Ave  ,College Station,TX,77840,$,https://www.yelp.com/biz/dennys-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
tree-house-cafe-long-beach,Tree House Cafe,41.73300552,-86.85225677,12192216148,https://s3-media3.fl.yelpcdn.com/bphoto/GE6O3BP_26vMKQxjShaRyg/o.jpg,3103 E US Hwy 12  ,Long Beach,IN,46360,$$,https://www.yelp.com/biz/tree-house-cafe-long-beach?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-5,Freebirds World Burrito,30.58194606,-96.2847443,19794858829,https://s3-media4.fl.yelpcdn.com/bphoto/LxN6ZD5DGg0e-m_RY8H_pw/o.jpg,3525 Longmire Dr Ste D ,College Station,TX,77845,$,https://www.yelp.com/biz/freebirds-world-burrito-college-station-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
cicis-college-station-2,Cicis,30.61508302,-96.31595045,19796942424,https://s3-media3.fl.yelpcdn.com/bphoto/3Xk6nr6p2f-8zJmBQxPNqQ/o.jpg,1905 Texas Ave S  ,College Station,TX,77840,,https://www.yelp.com/biz/cicis-college-station-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
revs-american-grill-college-station,Rev's American Grill,30.61120987,-96.34190369,,https://s3-media2.fl.yelpcdn.com/bphoto/bv2wx81YxbpbZjb17XVQQQ/o.jpg,401 Joe Routt Blvd  A&M University Campus,College Station,TX,77843,$$,https://www.yelp.com/biz/revs-american-grill-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
raspas-el-payasito-bryan,Raspas El Payasito,30.65956,-96.36763,19798238682,https://s3-media1.fl.yelpcdn.com/bphoto/dQ6bG80X2ixeDYTYJfsYvA/o.jpg,1005 S Coulter Ave  ,Bryan,TX,77803,$,https://www.yelp.com/biz/raspas-el-payasito-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
taqueria-maris-bryan,Taqueria Mari's,30.65095,-96.3429,,https://s3-media2.fl.yelpcdn.com/bphoto/9pgOlq2MIE1EZ4KTDXaM7Q/o.jpg,1403 Briarcrest Dr  ,Bryan,TX,77802,,https://www.yelp.com/biz/taqueria-maris-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
chilis-college-station,Chili's,30.62199,-96.3269,19796964261,https://s3-media1.fl.yelpcdn.com/bphoto/lRcBVufCfoFCfihGR_wbKg/o.jpg,1063 Texas Ave S  ,College Station,TX,77840,$$,https://www.yelp.com/biz/chilis-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
fuddruckers-college-station,Fuddruckers,30.61701614,-96.31736938,19796967142,https://s3-media2.fl.yelpcdn.com/bphoto/I2p5VChlvdzpSDPvYMoIiw/o.jpg,1704 George Bush Dr E  ,College Station,TX,77840,$$,https://www.yelp.com/biz/fuddruckers-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
kreuz-market-bryan,Kreuz Market,30.67006385,-96.33457782,19797046147,https://s3-media2.fl.yelpcdn.com/bphoto/iZ7XObPE-dDqYx-yl_Uhqw/o.jpg,768 N Earl Rudder Fwy  ,Bryan,TX,77802,$$,https://www.yelp.com/biz/kreuz-market-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
roman-delight-pizza-college-station,Roman Delight Pizza,30.61065865,-96.32402039,19796933155,https://s3-media3.fl.yelpcdn.com/bphoto/KSOusM2C7azLjpkffo5Fpg/o.jpg,Post Oak Mall Ste 4030 ,College Station,TX,77840,$,https://www.yelp.com/biz/roman-delight-pizza-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
caffe-capri-bryan,Caffe' Capri,30.6754798,-96.3733028,19798222675,https://s3-media3.fl.yelpcdn.com/bphoto/INxwJ1i_7sxM_Qp-cxhIpg/o.jpg,222 N Main St  ,Bryan,TX,77803,$$,https://www.yelp.com/biz/caffe-capri-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-4,Freebirds World Burrito,30.61102644,-96.31607488,19796950151,https://s3-media3.fl.yelpcdn.com/bphoto/e1bz-s63jIvRBnN3e3BXaw/o.jpg,2050 Texas Ave S Ste C ,College Station,TX,77840,$,https://www.yelp.com/biz/freebirds-world-burrito-college-station-4?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
khairallah-halal-meat-bryan-2,Khairallah Halal Meat,30.63913197,-96.34821709,19796765358,https://s3-media2.fl.yelpcdn.com/bphoto/CpLYPBVuOCLq-_4xz1MpBw/o.jpg,3525 S Texas Ave  ,Bryan,TX,77802,$,https://www.yelp.com/biz/khairallah-halal-meat-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
olive-garden-italian-restaurant-college-station-3,Olive Garden Italian Restaurant,30.641897,-96.313186,19798464637,https://s3-media2.fl.yelpcdn.com/bphoto/Iwx09mmecxc-eoos8h4jeA/o.jpg,510 Earl Rudder Fwy S  ,College Station,TX,77845,$$,https://www.yelp.com/biz/olive-garden-italian-restaurant-college-station-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
must-be-heaven-college-station,Must Be Heaven,30.58247,-96.28842,19797649222,https://s3-media3.fl.yelpcdn.com/bphoto/xLldFhOnPxBizXZH7xuorQ/o.jpg,1700 Rock Prairie Rd  ,College Station,TX,77845,$,https://www.yelp.com/biz/must-be-heaven-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
sodolaks-beefmasters-restaurant-bryan,Sodolaks Beefmasters Restaurant,30.69824462,-96.35724361,19797784999,https://s3-media3.fl.yelpcdn.com/bphoto/wR8wCPwtghuLUbG6JSMHFg/o.jpg,3500 Hwy 21 E  ,Bryan,TX,77808,$$,https://www.yelp.com/biz/sodolaks-beefmasters-restaurant-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
rebel-draft-house-college-station,Rebel Draft House,30.619131,-96.346733,19796912419,https://s3-media3.fl.yelpcdn.com/bphoto/a66QNVxGNU3qPN1PHxG3cg/o.jpg,301 College Main  ,College Station,TX,77840,$$,https://www.yelp.com/biz/rebel-draft-house-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-bell-college-station-2,Taco Bell,30.61704,-96.31639,19796931963,https://s3-media1.fl.yelpcdn.com/bphoto/V5KdkWbAkfL5pqzJm91XmA/o.jpg,310 N Harvey Road  ,College Station,TX,77840,$,https://www.yelp.com/biz/taco-bell-college-station-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
shawarma-king-college-station,Shawarma King,30.61747,-96.34681,19794929879,https://s3-media3.fl.yelpcdn.com/bphoto/g7CQ348W9H_R4wIrOFG69g/o.jpg,301 University Dr  ,College Station,TX,77840,,https://www.yelp.com/biz/shawarma-king-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
subway-college-station-5,Subway,30.63991269,-96.31208132,19798467533,https://s3-media1.fl.yelpcdn.com/bphoto/od7USkYsRdr-C5QtyMD_qg/o.jpg,806 Earl Rudder Fwy S  ,College Station,TX,77840,$,https://www.yelp.com/biz/subway-college-station-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
gig-em-and-go-college-station,Gig 'Em and Go,30.615755,-96.34223,,https://s3-media1.fl.yelpcdn.com/bphoto/fIWOW0QurYpkPln-wbwPDQ/o.jpg,Texas Am University Dining Services  1050 Tamu,College Station,TX,77843,$,https://www.yelp.com/biz/gig-em-and-go-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
bushs-chicken-college-station,Bush's Chicken,30.5626248,-96.2626908,19796901020,https://s3-media1.fl.yelpcdn.com/bphoto/aDTeS_o1y-tCvbR-pBpyng/o.jpg,4344 State Hwy 6  ,College Station,TX,77845,$,https://www.yelp.com/biz/bushs-chicken-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
katsuyas-college-station,Katsuya's,30.6168995,-96.3209457,,,1601 Texas Ave S  ,College Station,TX,77840,,https://www.yelp.com/biz/katsuyas-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-crave-taco-bar-bryan-2,Taco Crave Taco Bar,30.6759922,-96.3733959,19794855460,https://s3-media3.fl.yelpcdn.com/bphoto/pa23rDOQIUJ2_CoOSZyLrA/o.jpg,308 N Main St  ,Bryan,TX,77803,$,https://www.yelp.com/biz/taco-crave-taco-bar-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
manchu-wok-college-station,Manchu Wok,30.62425,-96.30327,19796935994,https://s3-media3.fl.yelpcdn.com/bphoto/u7yZJ9cj1kYHuyKjnNcn3Q/o.jpg,1500 Harvey Rd  ,College Station,TX,77840,$,https://www.yelp.com/biz/manchu-wok-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
schlotzskys-college-station-2,Schlotzsky's,30.59864,-96.30258,19796808150,https://s3-media1.fl.yelpcdn.com/bphoto/VeE4ra1sWTNhR-EF2ij2Gg/o.jpg,2210 Harvey Mitchell Pkwy S  ,College Station,TX,77845,$,https://www.yelp.com/biz/schlotzskys-college-station-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
smashburger-college-station,Smashburger,30.6171351,-96.3437766,13032298351,https://s3-media4.fl.yelpcdn.com/bphoto/-FKm6OxSbRzdK5Be4HHIvQ/o.jpg,233 Houston St  ,College Station,TX,77803,$$,https://www.yelp.com/biz/smashburger-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
chicken-express-college-station,Chicken Express,30.6404,-96.31261,19798467781,https://s3-media3.fl.yelpcdn.com/bphoto/WFKw4U0ten9XTsjRwRwWYw/o.jpg,710 Earl Rudder Fwy S  ,College Station,TX,77840,$,https://www.yelp.com/biz/chicken-express-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-union-tienda-y-restaurante-bryan-2,La Union Tienda y Restaurante,30.64821,-96.361373,19798222853,https://s3-media3.fl.yelpcdn.com/bphoto/l9LHIuXnx6iF9wY54_mr-Q/o.jpg,2305 Cavitt Ave  ,Bryan,TX,77801,$,https://www.yelp.com/biz/la-uni%C3%B3n-tienda-y-restaurante-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
babylon-cafe-and-mediterranean-grill-bryan-2,Babylon Cafe and Mediterranean Grill,30.6371735,-96.3473966,19792681094,https://s3-media1.fl.yelpcdn.com/bphoto/OLd0NfWjPQpKPz1v8jmPPg/o.jpg,3700 S Texas Ave Ste 100 ,Bryan,TX,77802,$$,https://www.yelp.com/biz/babylon-cafe-and-mediterranean-grill-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
the-41st-club-college-station,The 41st Club,30.5964824,-96.35355,19798626734,https://s3-media4.fl.yelpcdn.com/bphoto/JdedddZe6xv3__lK4_0cXQ/o.jpg,1000 George Bush Dr W  George Bush Presidential Complex,College Station,TX,77840,$,https://www.yelp.com/biz/the-41st-club-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
farmers-grill-bryan,Farmers Grill,30.66202943,-96.30161829,19794464403,https://s3-media1.fl.yelpcdn.com/bphoto/nWfrRs25dJb7ou-eDMO-Xw/o.jpg,3131 University Dr E  ,Bryan,TX,77802,$,https://www.yelp.com/biz/farmers-grill-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
memorial-student-center-lower-level-food-court-college-station,Memorial Student Center Lower Level Food Court,30.6111985,-96.3419494,,https://s3-media1.fl.yelpcdn.com/bphoto/1SwonCUiW8lQQZr3VNOBSg/o.jpg,275 Joe Routt Blvd  Texas Am University Campus - Msc,College Station,TX,77844,$,https://www.yelp.com/biz/memorial-student-center-lower-level-food-court-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
martins-place-bryan-2,Martin's Place,30.63706779,-96.35596466,19798222031,https://s3-media3.fl.yelpcdn.com/bphoto/VgbRRYMqAYDiPeZEUoKCrg/o.jpg,3403 S College Ave  ,Bryan,TX,77801,$,https://www.yelp.com/biz/martins-place-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
panda-express-college-station,Panda Express,30.61729,-96.3231,19796963687,https://s3-media1.fl.yelpcdn.com/bphoto/hPwfFXVetZ6OR7bsk7oH3A/o.jpg,1400 Texas Ave S  ,College Station,TX,77840,$,https://www.yelp.com/biz/panda-express-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
midnight-yell-college-station,Midnight Yell,30.61120987,-96.34190369,,https://s3-media3.fl.yelpcdn.com/bphoto/a39ZzxLwLKI1gpLgHn96Ng/o.jpg,198 Joe Routt Blvd  ,College Station,TX,77840,,https://www.yelp.com/biz/midnight-yell-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
subway-college-station-15,Subway,30.607462,-96.309511,19796964418,https://s3-media2.fl.yelpcdn.com/bphoto/mIaCcC65SJOhHd_f6xwXqw/o.jpg,2418-D Texas Ave S  ,College Station,TX,77840,$,https://www.yelp.com/biz/subway-college-station-15?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
chick-fil-a-college-station-9,Chick-fil-A,30.617142,-96.343346,19798458188,https://s3-media2.fl.yelpcdn.com/bphoto/OIVXLC9tl1mCAov_208iHQ/o.jpg,Agronomy Rd  ,College Station,TX,77843,,https://www.yelp.com/biz/chick-fil-a-college-station-9?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
sams-club-cafe-college-station,Sam's Club Cafe,30.634034,-96.30202,19796932828,https://s3-media2.fl.yelpcdn.com/bphoto/UpGQ3S66r9XICiZN9TXiJg/o.jpg,1405 Earl Rudder Fwy  ,College Station,TX,77845,,https://www.yelp.com/biz/sams-club-cafe-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
jimmy-johns-college-station,Jimmy John's,30.61202049,-96.31580353,19796936400,https://s3-media4.fl.yelpcdn.com/bphoto/gdXWp3iDpuMI7X7l77kRew/o.jpg,2002 Texas Ave S  ,College Station,TX,77840,$,https://www.yelp.com/biz/jimmy-johns-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
ez-stop-college-station,EZ Stop,30.627185,-96.305775,19796935449,https://s3-media2.fl.yelpcdn.com/bphoto/pzgy6cfYK-Fad1RMgHSpng/o.jpg,1401 Harvey Rd  ,College Station,TX,77840,,https://www.yelp.com/biz/ez-stop-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
taco-casa-college-station,Taco Casa,30.55450268,-96.2631277,,https://s3-media1.fl.yelpcdn.com/bphoto/ltIEPZrci4yGXG6GvG_cPg/o.jpg,800 William D Fitch Pkwy Ste 1 ,College Station,TX,77845,$,https://www.yelp.com/biz/taco-casa-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
la-carreta-mexican-grill-bryan,La Carreta Mexican Grill,30.68708,-96.37371,19798235929,https://s3-media3.fl.yelpcdn.com/bphoto/xuobcX79GDxYzRekwlNHUA/o.jpg,1605 San Jacinto Ln  ,Bryan,TX,77803,$,https://www.yelp.com/biz/la-carreta-mexican-grill-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
imperial-chinese-and-sushi-bryan-2,Imperial Chinese & Sushi,30.6754494,-96.3390198,19797747888,https://s3-media1.fl.yelpcdn.com/bphoto/KHw92U8PScnB1E_vkuvSGg/o.jpg,980 N Earl Rudder Fwy  ,Bryan,TX,77808,$$,https://www.yelp.com/biz/imperial-chinese-and-sushi-bryan-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
tacos-las-rosas-college-station-2,Tacos Las Rosas,30.6288556,-96.3336261,19795712175,https://s3-media2.fl.yelpcdn.com/bphoto/u0CTJNe5gXjipySh3nKRoA/o.jpg,200 University Dr W  Texas A&M University Campus,College Station,TX,77840,$,https://www.yelp.com/biz/tacos-las-rosas-college-station-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
j-codys-steaks-and-bbq-bryan,J Cody's Steaks and BBQ,30.63335991,-96.35374451,19798462639,https://s3-media4.fl.yelpcdn.com/bphoto/XFbBmkv_u0ktMjsT6iGtWw/o.jpg,3610 S College Ave  ,Bryan,TX,77801,$$,https://www.yelp.com/biz/j-codys-steaks-and-bbq-bryan?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
sonic-college-station-5,Sonic,30.57089841,-96.30947268,19796945336,https://s3-media1.fl.yelpcdn.com/bphoto/WF-ngJ5ICfeFcG_3XUvw6g/o.jpg,12727 Fm 2154 Rd  ,College Station,TX,77845,$,https://www.yelp.com/biz/sonic-college-station-5?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
doubledaves-pizzaworks-college-station-2,Doubledaves Pizzaworks,30.582971,-96.286445,19796963283,https://s3-media1.fl.yelpcdn.com/bphoto/mVG0Fshef6LJ3-Kuc_i9IA/o.jpg,3205 Longmire Dr Ste A ,College Station,TX,77845,$,https://www.yelp.com/biz/doubledaves-pizzaworks-college-station-2?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
whataburger-college-station,Whataburger,30.58369619,-96.28840417,19796951348,https://s3-media2.fl.yelpcdn.com/bphoto/h4Qea4xfgCQ3VOpIaTyY2g/o.jpg,1745 Rock Prairie Rd  ,College Station,TX,77845,$,https://www.yelp.com/biz/whataburger-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
freebirds-world-burrito-college-station-3,Freebirds World Burrito,30.64063056,-96.31268084,19792609236,https://s3-media4.fl.yelpcdn.com/bphoto/rpCZyyaM_2zbVgfiJ4Hedg/o.jpg,700 Earl Rudder Fwy  ,College Station,TX,77840,$,https://www.yelp.com/biz/freebirds-world-burrito-college-station-3?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
pings-buffet-college-station,Ping's Buffet,30.61801,-96.32026,19796952362,https://s3-media2.fl.yelpcdn.com/bphoto/jHIl4_VHJtq1itXqZYpKAA/o.jpg,1505 Texas Ave S  ,College Station,TX,77840,$,https://www.yelp.com/biz/pings-buffet-college-station?adjust_creative=2Slx3F97ZFV4IU3uImzXaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=2Slx3F97ZFV4IU3uImzXaw
